onset	duration	stim_file	sti_started	sti_stopped	key_fix
12	3	face-video/stimtst_1247.mp4	69.6821206000004	72.7072905000004	n/a
18	3	face-video/stimtst_1251.mp4	75.4490208000006	78.4572920999999	n/a
24	3	face-video/stimtst_1235.mp4	81.3909299999995	84.3993714000007	n/a
30	3	face-video/stimtst_1233.mp4	87.416320100001	90.4246265000001	n/a
36	3	face-video/stimtst_1233.mp4	93.3581923000001	96.3691846000001	n/a
42	3	face-video/stimtst_1253.mp4	99.3918274999996	102.4002113	n/a
48	3	face-video/stimtst_1244.mp4	105.4170539	108.425460899999	n/a
54	3	face-video/stimtst_1258.mp4	111.4507279	114.4590026	n/a
60	3	face-video/stimtst_1252.mp4	117.409260099999	120.4176207	n/a
66	3	face-video/stimtst_1237.mp4	123.384477699999	126.392867099999	n/a
72	3	face-video/stimtst_1255.mp4	129.4180749	132.426460799999	n/a
78	3	face-video/stimtst_1242.mp4	135.418439499999	138.4267431	n/a
84	3	face-video/stimtst_1239.mp4	141.435332299999	144.443665799999	n/a
90	3	face-video/stimtst_1248.mp4	147.394043899999	150.4022741	n/a
96	3	face-video/stimtst_1243.mp4	153.377595399999	156.394213999999	n/a
102	3	face-video/stimtst_1249.mp4	159.3611172	162.3694794	n/a
108	3	face-video/stimtst_1236.mp4	165.361505599999	168.3697462	n/a
114	3	face-video/stimtst_1250.mp4	171.37835	174.386670399999	n/a
120	3	face-video/stimtst_1254.mp4	177.361881	180.3785826	n/a
126	3	face-video/stimtst_1254.mp4	183.3705522	186.374099799999	n/a
132	3	face-video/stimtst_1245.mp4	189.379170599999	192.387454899999	n/a
138	3	face-video/stimtst_1240.mp4	195.412706499999	198.4210862	n/a
144	3	face-video/stimtst_1241.mp4	201.387928199999	204.396317299999	n/a
150	3	face-video/stimtst_1256.mp4	207.3799923	210.3966135	n/a
156	3	face-video/stimtst_1231.mp4	213.3968549	216.405230399999	n/a
162	3	face-video/stimtst_1232.mp4	219.3721327	222.380510299999	1
168	3	face-video/stimtst_1321.mp4	225.372499299999	228.3807789	n/a
174	3	face-video/stimtst_1238.mp4	231.3894344	234.397661799999	n/a
180	3	face-video/stimtst_1257.mp4	237.381332099999	240.389627399999	n/a
186	3	face-video/stimtst_1259.mp4	243.3816325	246.389882200001	n/a
192	3	face-video/stimtst_1234.mp4	249.3818933	252.390132	1
198	3	face-video/stimtst_1246.mp4	255.373756599999	258.390443599999	n/a
204	3	face-video/stimtst_1322.mp4	261.340525699999	264.3487989	n/a
210	3	face-video/stimtst_1260.mp4	267.424367199999	270.4326086	n/a
216	3	face-video/stimtst_1243.mp4	273.407967000001	276.416246	n/a
222	3	face-video/stimtst_1321.mp4	279.4081115	282.4164767	n/a
228	3	face-video/stimtst_1256.mp4	285.400009099999	288.4167481	n/a
234	3	face-video/stimtst_1257.mp4	291.3586832	294.367005399999	n/a
240	3	face-video/stimtst_1232.mp4	297.367318300001	300.3756407	1
246	3	face-video/stimtst_1254.mp4	303.375965299999	306.3925727	n/a
252	3	face-video/stimtst_1248.mp4	309.392784699999	312.4011372	n/a
258	3	face-video/stimtst_1322.mp4	315.401334599999	318.4097418	n/a
264	3	face-video/stimtst_1253.mp4	321.3600064	324.368308799999	n/a
270	3	face-video/stimtst_1239.mp4	327.3936501	330.401940499999	n/a
276	3	face-video/stimtst_1255.mp4	333.393911099999	336.402237899999	n/a
282	3	face-video/stimtst_1244.mp4	339.3858584	342.394155899999	n/a
288	3	face-video/stimtst_1244.mp4	345.402790699999	348.411106199999	n/a
294	3	face-video/stimtst_1237.mp4	351.3863165	354.394533799999	n/a
300	3	face-video/stimtst_1245.mp4	357.3864713	360.3949224	n/a
306	3	face-video/stimtst_1234.mp4	363.370130799999	366.3785712	n/a
312	3	face-video/stimtst_1238.mp4	369.3788795	372.395443499999	n/a
318	3	face-video/stimtst_1260.mp4	375.387371999999	378.395755699999	n/a
324	3	face-video/stimtst_1231.mp4	381.3542663	384.3626464	n/a
330	3	face-video/stimtst_1246.mp4	387.337878899999	390.346066899999	n/a
336	3	face-video/stimtst_1241.mp4	393.3547971	396.375785399999	n/a
342	3	face-video/stimtst_1249.mp4	399.3550281	402.363454100001	n/a
348	3	face-video/stimtst_1247.mp4	405.355433099999	408.363742999999	n/a
354	3	face-video/stimtst_1242.mp4	411.380745399999	414.3890028	n/a
360	3	face-video/stimtst_1236.mp4	417.3809326	420.3893052	n/a
366	3	face-video/stimtst_1251.mp4	423.406164399999	426.414574599999	1
372	3	face-video/stimtst_1258.mp4	429.389826	432.3981346	n/a
378	3	face-video/stimtst_1258.mp4	435.373385	438.3817395	n/a
384	3	face-video/stimtst_1233.mp4	441.373710699999	444.3903344	n/a
390	3	face-video/stimtst_1252.mp4	447.373872899999	450.3822677	n/a
396	3	face-video/stimtst_1240.mp4	453.382595999999	456.390876299999	n/a
402	3	face-video/stimtst_1250.mp4	459.382736199999	462.391128299999	n/a
408	3	face-video/stimtst_1235.mp4	465.383107499999	468.391413299999	n/a
414	3	face-video/stimtst_1259.mp4	471.349966699999	474.358296399999	n/a
